"","I_all_1825","kappa_value_1c","kappa_value_2c","kappa_value_11","kappa_value_22","kappa_value_12","kappa_value_21","gamma_value_VA","gamma_value_EC"
"4611",1458.45716662335,0.100158986503749,0.100158986503749,0.141103624471178,0.141103624471178,0.141103624471178,0.141103624471178,0.0115856568511017,0.0115856568511017
"4612",1713.58000056532,0.150515490213253,0.150515490213253,0.160282607191272,0.160282607191272,0.160282607191272,0.160282607191272,0.0351148255877243,0.0351148255877243
"4613",2336.77334634887,0.0252392951696908,0.0252392951696908,0.0353171166639851,0.0353171166639851,0.0353171166639851,0.0353171166639851,0.0645348681507818,0.0645348681507818
"4614",1683.19210609231,0.129905937158222,0.129905937158222,0.192607537765583,0.192607537765583,0.192607537765583,0.192607537765583,0.027084127697642,0.027084127697642
"4615",1998.45656251072,0.103957037262225,0.103957037262225,0.0957320194407622,0.0957320194407622,0.0957320194407622,0.0957320194407622,0.0511809021889186,0.0511809021889186
"4616",1659.09390972897,0.16784218838728,0.16784218838728,0.198894195742207,0.198894195742207,0.198894195742207,0.198894195742207,0.0363848512596078,0.0363848512596078
"4617",2054.44566581075,0.0805797457374852,0.0805797457374852,0.105433017481607,0.105433017481607,0.105433017481607,0.105433017481607,0.0443699384939251,0.0443699384939251
"4618",1144.87400767425,0.199421631894047,0.199421631894047,0.176684098947899,0.176684098947899,0.176684098947899,0.176684098947899,0.0145149924766738,0.0145149924766738
"4619",1918.94673073674,0.114218053003754,0.114218053003754,0.114215502876826,0.114215502876826,0.114215502876826,0.114215502876826,0.0434831379576586,0.0434831379576586
"4620",1296.53507538641,0.190607384748015,0.190607384748015,0.263571021001671,0.263571021001671,0.263571021001671,0.263571021001671,0.019736123905424,0.019736123905424
"4621",1910.34171346125,0.150619342672603,0.150619342672603,0.149848146232722,0.149848146232722,0.149848146232722,0.149848146232722,0.0689004276783206,0.0689004276783206
"4622",1870.96890974896,0.145833472481217,0.145833472481217,0.0746191672958243,0.0746191672958243,0.0746191672958243,0.0746191672958243,0.0521587906041834,0.0521587906041834
"4623",2422.7005252615,0.00345382793582305,0.00345382793582305,0.00425129802540264,0.00425129802540264,0.00425129802540264,0.00425129802540264,0.0342533539949683,0.0342533539949683
